"X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30","X31","X32","X33","X34","X35","X36","X37","X38","X39","X40","X41","X42","X43","X44","X45","X46","X47","X48","X49","X50","X51","X52","X53","X54","X55","X56","X57","X58","X59","X60","X61","X62","X63","X64","X65","X66","X67","X68"
3564.1696281514,13793.8840414944,1926.28455167994,12159.6015549385,2470.04095364785,2450.55454763757,3684.05194601554,969.468681034635,0,66.5656155157499,0,722.972470538424,334.924100198069,264.854550515125,0,721.976257016363,0,0,0,0,0,1948.01598919556,1950.41346551096,1894.46731424792,0,0,0,0,0,879.338266563925,0,0,0,530.315089604808,66.4375807707371,430.471993020409,0,1268.68830718831,0,0,296.960487485751,1688.29705828095,0,0,144.152582661599,65.0838668115641,222.522825714972,773.090830873702,0,0,0,0,291.965758504407,177.37665435178,236.157087305416,232.268159702309,0,0,0,0,1220.50338804829,0,0,230.437861113421,736.798102583362,739.593508265209,1717.7612408725,870.966569563938
1174.29984853538,980.625251100329,1842.99707155072,1215.43087612944,732.235296540193,0,3221.34972629234,501.000402195369,0,0,365.633307268983,0,0,0,91.4746694920669,0,0,0,0,0,0,0,0,0,2674.86783766161,36.7451834623653,0,112.049585155918,0,181.947935834794,268.36375835747,334.723844645231,0,0,0,0,734.79476601122,728.779072117374,3740.92385741787,754.228121693053,91.0688983855967,0,0,257.015646097729,411.284396583002,424.245770644422,261.190214261445,1125.55327396725,0,180.163885741945,0,0,0,0,0,0,0,0,0,0,64.2299614284036,393.639080754141,57.3485020786749,52.894444857162,275.970725056441,1325.21925701983,187.989620460721,2306.38411563555
1180.39448132465,1119.75242507949,1176.82108141362,1931.53241819062,879.831056080526,558.485662737294,1709.85528248062,606.597171384245,269.547306505979,162.05145596164,121.719316911148,437.329629151917,0,0,0,0,0,175.126626723087,0,0,0,0,0,0,0,263.181306646437,0,0,0,0,0,0,0,0,0,0,197.773731084537,609.245431132396,397.864396380843,1595.97364911183,0,0,0,217.920749686234,15.2862915428741,46.9970258107262,32.0999099351684,141.093483019377,0,0,0,0,0,0,0,0,0,0,0,233.199422309777,41.5633059582499,0,166.00758778626,217.787943342885,80.678542021034,54.2763511741419,32.507272294755,363.054622834953
613.559046887628,1178.10411410739,918.558434998768,814.610810079885,0,434.071031045218,0,239.827868099553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.2425654565558,0,0,0,0,0,0,0,0,0,0
3598.00190295315,5615.45599647203,3981.77796406556,3886.15447808125,2332.595773331,2604.94484001455,408.731474576203,4258.17180626313,455.257228372769,414.695411149294,89.7733569451077,0,0,0,36.448356194824,0,991.973796106935,0,0,658.876809033669,0,250.480445977734,69.3704649867834,0,1447.0221103623,331.249857923978,1152.58313650969,651.624232735315,0,39.0192611458568,76.3370887208463,0,0,0,0,0,1599.26161427718,1054.71770405259,1024.32450165226,1071.31115084685,74.3802455803763,1013.41328281871,1274.28716643835,1652.21193958155,136.737197138596,923.267690137851,831.15462390759,605.747358173522,0,0,5428.82133499722,0,388.859922537882,26.0888656724919,294.476108464835,401.490411244991,0,119.203404378517,115.91850329703,118.868550652074,0,443.374927983601,169.916582826335,1502.04442960414,10252.6901721035,5321.96321678675,6227.16424564324,475.827327654332
1749.87451976454,2367.32680735692,624.895724891887,2867.02992187738,1204.13130031384,1866.55519777002,3666.26003566208,2291.00917738351,169.578127986132,108.035420242267,421.137276574052,0,63.0009341332176,0,192.855138369286,0,0,0,0,0,0,0,0,0,0,0,0,0,20.0350501173712,339.994121520046,0,0,1007.56932896549,433.188319048599,1032.05372228327,550.054246959597,0,0,0,0,0,0,0,144.71358245104,0,0,166.846944100239,0,0,186.971462321932,192.698439550363,185.165712818595,0,22.4930856915166,360.422980945433,0,0,0,0,0,0,0,0,0,2199.73811105549,2923.60574393979,3841.1655288557,2725.92399661644
1929.53390700076,1778.01538569863,4629.58037522288,1907.3197210735,1280.51095878161,0,640.764432426982,776.819385761948,0,0,252.493173751282,99.2348318906335,0,0,455.269778734555,0,0,0,0,0,0,0,0,0,2417.30454938915,3388.88617912598,2367.75360158532,5417.34743442722,0,0,0,0,0,0,0,0,1835.69549869684,7072.5577107251,0,4626.42789767612,511.601536587045,416.547808155233,765.274618075,61.1585442638118,538.208104793374,514.645421615277,446.875260108461,496.292378551714,0,0,692.097001207708,0,159.320108577461,87.277208877228,87.0634020582496,170.344589718497,0,0,0,0,0,217.406112553994,2582.5408075413,77.5084551347704,4149.41831160683,4807.49356757598,3130.64778058378,1977.67986096943
3380.57315505297,2450.71867460379,0,639.533956123242,851.655902079219,1748.94486851853,740.495504889072,0,0,405.717878438872,0,0,0,0,0,0,0,0,0,0,0,1365.75443649554,1079.98492742031,0,1015.47804465132,0,0,0,0,0,0,960.970291221053,0,0,2196.37579505495,0,0,0,0,934.695787113028,942.292716914768,1597.97917928363,663.931415234148,0,713.476186885054,13985.8927985486,1407.51735672461,630.862209127389,0,3991.64419177657,0,310.893323342605,860.024442488802,1111.89050457605,0,0,241.998616849998,0,199.643071177716,107.157905935594,0,0,0,0,1948.41486066441,6809.2643472403,19579.5476554276,1483.86908244549
1959.22951358073,610.607035978619,1073.41097624134,1782.13370082451,413.850029878546,0,274.919629142803,0,44.8929343201015,0,0,0,0,0,97.9295658116394,0,0,0,0,0,0,0,0,0,0,0,0,0,859.998119395651,639.774148346562,1141.26015630506,1051.5546860138,119.339492851455,0,207.727637113279,0,0,0,0,0,150.52956519827,44.9708115703346,0,123.409580867924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.5133597900301,0,0,0
1431.82190705699,953.456385991544,677.034238774266,619.133578245378,913.565291736169,438.99279906422,139.50396304475,1405.81075911599,0,42.9594106446064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150.922074263735,0,0,0,0,24.579470601454,85.934841407273,0,0,0,0,628.120448764268,0,324.184019834324,586.539948072578,158.572857680638,0,200.784222606431,194.185505149471,41.501371802333,34.8050769249205,616.898711239962,35.8855475560237,0,0,0,0,58.7811906114164,27.0517912438687,0,0,0,0,0,0,0,303.657635071654,267.585344149331,981.811052414415,606.914313299381,586.306760934884,143.781544425342,152.51056161568
323.603182458301,328.669865952637,945.274726536143,730.58118041527,42.0887595450275,0,1494.86625797358,102.9781895279,0,29.3274789548835,0,0,0,43.2197392417936,0,0,0,0,0,0,0,0,0,0,0,0,0,751.358988151894,0,0,0,0,0,0,0,0,363.418386213753,342.155012419783,379.692479476123,378.754446694722,39.4066469274384,0,0,0,60.2664965483163,19.2997888055544,74.5062976558772,58.7696984722587,0,0,0,0,0,0,0,0,0,0,0,0,0,385.471405747983,0,0,134.762102254815,64.4828405949459,229.036359681572,205.876930408034
1030.60144901994,394.944604800658,271.808077072688,397.294068961409,537.759129932258,463.640359991035,435.80735922381,1108.72359331409,0,126.932526272061,267.102463991055,56.9053503341742,71.9017212107085,0,90.5557680987604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88.8166223423109,0,0,0,0,0,0,0,1219.48384985488,0,0,0,0,0,0,0,0,0,0,0,0,0,218.507635242341,0,0,0,0,415.461732767924,50.7367143244865,0,0,0,0,0
135.936586052698,1388.11287981901,695.480987772673,3309.83608479413,255.546406513029,965.319806510213,0,0,0,0,387.21318829649,191.098695523489,273.871031000742,121.648263760169,57.5782475228174,118.745672503737,60.5446790945342,0,0,0,992.169753332671,0,974.39168458838,961.287515817266,1373.18865330968,1524.5325282713,0,0,900.504556086662,0,23.418563856185,0,1718.54680098483,0,1073.02446123134,0,720.010138230165,665.039765654671,706.451813707448,714.751464561429,0,177.305340527109,0,10.8037964486827,260.663912726769,102.039305133022,139.371999899941,36.666834755589,0,0,0,0,0,0,0,0,0,0,118.260860566063,117.016432900433,0,153.737978109502,0,0,2371.93683185557,1477.78679190906,1082.45426902499,105.058051433773
2053.83536111005,2314.62922383925,948.997846285351,3228.55032199482,624.931138972085,1022.84918219488,2326.56104888903,1471.11611421348,200.17704304261,242.047330719264,308.139304262393,460.644553033108,83.8143511268347,0,77.301952530207,0,0,0,0,0,0,0,0,0,621.975125541818,6.79156956517667,462.870292510358,0,0,0,0,0,0,0,0,0,574.388903997039,1033.85596527343,460.792305935024,0,0,22.0935786085182,198.078766392703,19.7814737472348,200.855483020002,215.851478494854,130.70419097618,216.006502603374,0,0,0,0,0,0,0,0,0,0,0,1278.94985399193,95.3664468208544,67.8783199722653,53.2041358016493,0,253.770701018611,892.997691069217,288.658751430019,2098.49080292535
2765.49582167198,1257.88869507156,3113.3526483719,2796.77924156814,2328.32077082289,1679.25179550805,278.879507004247,431.357620245067,0,0,69.7280798145333,0,0,0,90.1290946932518,0,0,0,0,0,5850.02981167998,6242.96448688033,2892.64859820609,2731.78059529145,1082.53015110509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,893.983513316807,81.5994624077745,0,0,0,312.414228548555,1415.42219301337,1309.55168653338,410.217711602023,0,0,0,0,0,424.781459939022,0,381.757151521649,0,0,0,0,0,0,0,0,667.062244566141,749.775843929114,928.100564527326,365.784240682099
113.22497484767,1646.52434492352,1502.6454650791,1920.77572246828,0,0,14.5021204690196,265.794301163907,314.717370773509,330.635951502064,39.5675417555519,33.5706386858183,0,0,34.2149721222471,0,0,0,0,0,280.367127546064,1130.30689709777,865.04895453026,0,0,0,0,0,0,0,0,0,0,0,0,0,1136.27005416076,0,0,757.030634771769,608.118361740215,0,127.492335405059,1021.66400833473,239.841972736613,82.4438443479778,196.463287699114,319.980273313701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2741.33844758327,556.966461399085,404.701282522994,548.565536548732
1380.29830214822,1151.4556436017,736.400893232784,922.629907788285,28.5762740016318,27.7882268024795,0,27.0299465745593,36.4175578879937,0,0,0,19.1358691447074,0,0,0,0,0,0,0,0,0,0,0,296.302009971994,0,0,0,0,0,0,0,0,49.0077766983343,0,44.7150292611433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.6489928028577,40.6814739316147,39.3333772141077,38.9087968221032,0,0,0,0,105.859523288827,64.6640695158237,65.9634825615108,24.9824937569825
321.791767250398,1592.26631853208,839.851596460821,2496.7469961109,2647.87211523184,1500.93533363498,1013.39102984293,0,0,0,0,0,0,0,27.8443055745619,264.40361977974,0,0,0,0,0,0,0,0,0,497.973238733273,33.0215099167619,21.2181522405785,0,0,0,0,0,0,0,0,651.973653886236,0,0,298.806519541111,135.105235290278,0,0,0,0,94.9621790157886,175.553390966354,86.6798916314436,0,0,0,0,293.361734751034,136.544121340434,363.217670863699,362.831365080413,0,0,0,0,0,0,1065.37931035324,234.365734088087,553.446299173868,147.72880757579,81.171529893316,240.645219975091
1114.94120177353,1041.36511701435,556.937581221034,809.179199893069,350.103381111315,491.771289383258,468.998467546178,651.981410434897,27.5069034493385,503.90512712009,0,262.693087861932,0,105.859154484465,0,0,0,0,0,0,0,0,0,0,2.50033377844645,0,222.197309766815,0,0,0,0,0,0,0,0,0,514.486449888331,544.700501506754,557.929769424791,572.830849263473,0,0,59.8231312247729,0,62.6143453510371,0,0,48.2379780447128,0,0,0,0,93.6421551046139,0,0,0,0,0,0,0,545.863062068966,38.2167216893489,0,0,0,0,454.6797571969,0
832.103834313814,4001.73859413965,7266.12261434107,4167.11766091705,4226.32754268573,829.553514131798,222.172134195327,3855.30803495235,286.215039755202,31.931479268034,0,0,0,207.945790649782,0,0,234.341930651937,0,0,0,0,0,0,0,0,0,55.4788280356231,0,1232.4392567383,1384.6433814469,443.806328669221,1499.47068553476,0,0,455.659873997814,0,0,0,0,0,0,4846.81210195275,900.402515596105,543.633188790684,0,291.381222875948,213.290195187376,0,0,0,0,0,1891.01328367492,667.983316350033,0,589.636115438869,834.201600752403,0,0,0,9168.82495273859,143.735111694231,0,0,2241.79352471705,3416.7307692115,647.826428460627,2535.85398110746
3275.11516464715,5503.7700400227,3088.57795104755,1603.6671376685,2501.20013377079,3553.60407549638,2068.26709959736,1411.7963758902,0,275.614140905956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,502.866073314173,0,685.480352184712,305.077018109433,2354.28787475442,0,0,0,0,0,0,0,74.1074338050805,391.338718074011,1113.74383892143,528.935514271388,0,119.492584350986,446.437060520566,455.326157827045,0,0,0,190.437614144232,328.061734709148,231.4998210341,0,1036.42862625254,0,0,0,0,0,3370.05221862734,0,0,0,61.2004412804025,0,2567.91769916631
1588.64868797829,2375.10538508456,3167.64419609735,1646.49336810714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,470.865058181227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,514.645421615277,508.513233387137,547.425517359404,544.543394936464,0,0,0,0,0,0,0,0,138.702793591816,0,159.744040688075,0,0,0,0,0,1469.80698721452,1905.61168622576,1650.52272670033,1872.37139656628
582.329387541028,1398.83863049531,0,1418.25558560099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1044.00979039622,0,0,0,345.037159941964,332.867559114167,0,278.219646810307,0,0,0,0,605.794511865857,1175.88445502133,3211.63798476284,0,470.542538981693,0,659.604881002603,0,185.913005864844,222.176762530992,0,0,686.776201878194,1325.26664614931,0,0,0,0,0,0,0,0,0,0,3303.07167329507,0,0,0,2541.18033440424,2901.16947204183,1223.87863913987,1161.46998804587
919.753227942526,1345.56507434861,1961.02829720019,2015.27289561841,119.64481805862,182.843860942613,752.838732777541,188.301879376912,16.4742132969888,52.0615156947088,35.6415143523929,77.9556336401736,49.3157824978569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118.680040097539,0,0,0,0,215.830441323173,0,0,0,0,123.11336898445,0,0,0,0,0,0
1279.94808623583,1275.02948181964,1462.93409537075,1445.51219914767,459.4042506188,0,21.2050419058141,209.41557789367,190.955769879331,233.031629612042,280.784067919564,200.704379560718,40.2502336498235,40.5218459730536,23.9332347562087,61.4031994884739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,608.749086392291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167.414572180506,142.938468232769,449.436894898784,40.8597040127877,41.4346667568048,0,29.0642325851808
509.963913074355,433.456448515209,415.599143895846,418.336110171258,190.38999869556,240.707069519925,402.070869103124,244.1310586428,25.1047044394118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.4369430662988,383.374108806753,1.13736228707765,0,0,0,0,0,0,0,0,334.7247969417,689.945017954199,328.801786255349,338.057047698353,59.5586019178944,0,6.5524931431558,89.6772715735733,154.764865626995,247.404043370267,244.629136214831,360.399868916639,57.874465596204,0,0,0,27.5985015360256,0,50.9593348129374,0,20.1761830201366,21.6216524625445,21.8895438872351,0,118.43032425314,53.1021905609276,65.4506766470708,0,887.57995509981,653.321062460036,327.21819002136,276.088120668244
1548.26157889905,2420.75900473344,2132.34372798616,2918.79843274216,1052.29482193081,152.007809632108,1429.77308262491,406.605487501051,0,0,185.889418086349,0,34.0564361274617,60.9171857975005,0,0,0,0,0,0,0,0,0,0,138.884670618259,1458.89222380535,114.184671148471,255.502478922197,0,230.296865513787,0,0,0,0,0,0,750.786348343567,0,659.97867685236,0,0,0,401.752113469174,341.584940079123,393.488493944427,0,151.531658205447,442.569277581798,0,0,0,0,0,0,0,0,0,0,0,0,122.399194407937,0,0,0,0,201.584134901433,1115.58117350612,0
1186.78016625808,799.947646999159,643.948322406701,1060.03720625374,558.440407461012,315.777290227579,223.9196942271,99.7057647506349,0,175.479035648861,98.4531364211284,0,0,75.7754250514642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.3923958144765,0,1563.0748171613,0,272.340687635579,134.92672254762,0,0,0,0,0,0,0,0,98.6026054608217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110.854503816794,0,0,0,0,0,0
4921.62778163219,4185.27780581724,3484.8367486833,2727.02753184648,4375.06843240434,1217.84775409604,7856.92873191895,2861.88524562286,418.715645201362,272.650234692329,0,455.213240068107,72.1454430464934,0,0,0,125.894475918178,0,0,0,0,0,0,0,6070.27712883425,2187.89116180999,4424.74283966146,2244.40271033422,0,0,414.366174371976,0,0,0,0,0,2307.49758835203,0,2252.2629977948,4140.18952127891,343.798417643523,0,0,0,526.108294548447,0,0,457.02370478433,0,0,0,0,778.754589497136,0,0,0,0,0,0,0,721.473916244346,0,0,0,1200.2886229453,4490.34765643114,5623.28197118893,3629.84124279709
2068.16946091865,1274.0986022276,1360.61860880517,1367.71422433819,778.745310699805,579.454603517895,280.710831881712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,662.320859010006,0,0,0,0,0,0,0,0,260.238190679211,0,216.451091844833,277.589227046745,721.1316143603,207.852031386424,189.767024017041,0,180.344896134295,0,23.3362097498351,22.4281854564799,96.4453348896028,68.7925277506144,0,0,0,116.549481593187,333.083658121781,0,0,0,2429.08030653448,2717.7736510664,1491.57508722517,4475.91215101636
909.783198392205,1855.49964347663,1898.4255379385,1405.01579749873,320.381478427349,493.930302859963,0,0,96.7829192228888,140.833026742806,0,145.336776222757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.4148786325261,51.7989436592022,102.084371770606,155.444982659404,0,0,0,0,0,0,0,0,0,372.172465319444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,389.123323982461,0,0,306.826225463751,0,0,0,0,521.974138433587,657.289942099906,2103.21289486408
1514.27225086062,954.589923824196,1519.58219633836,590.250380378119,209.581042276425,0,0,0,71.2483074338272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.4460042224201,8.61014647309739,8.12982654992198,8.04553799259699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.65010936626943,0,0,0,0,0,0,0,23.947109033548,61.043874405258,57.0615869406278,36.8775909668545
371.532697714847,18.1723997971649,197.114766551681,0,1287.97479773837,86.8445803048182,161.864188846019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137.630182880237,0,0,0,0,0,0,0,0,0,0,0,64.4616732941194,0,0,0,0,0,0,0,267.921867440818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4671.70789833682,2020.79580624043,1526.0771188449,1763.43950165206
0,484.068651129252,0,112.816481722494,0,0,788.33300168968,1243.71968621793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,662.81492795793,0,0,0,0,0,0,0,0,0,903.761184871664,935.207172814048,2160.54741542561,713.430388391228,0,0,0,410.169155345714,0,46.1957186110445,0,0,0,0,0,0,0,0,0,0,0,0,42.0924637943677,0,0,0,0,0,34.506053227192,27.592693109113,18125.9589541513,150.619598931892
2469.44297980588,318.593802012685,5221.56518676019,1770.30822754956,0,1045.90394510581,0,4648.44680524666,580.734570584506,0,131.705714903342,108.770463527172,0,0,0,0,0,0,0,0,0,0,0,0,62.8539707004482,730.748515355724,730.865236688495,101.596419109886,0,40.1520266184021,0,0,0,0,0,0,0,0,3585.36944127268,0,0,524.692021380855,273.171099198319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83.0618269835021,36.6808518954416,35.1576915683012,0,0,0,0,161.018355271192,137.01081640273,1160.43341314567,1290.02298560406
3267.5979365947,2832.2462920431,2509.51577962336,1128.14065049598,0,0,0,0,0,0,344.445356533515,261.721983262155,0,0,0,0,0,0,0,0,0,0,0,0,997.717703693138,0,1173.2774982151,0,0,0,0,0,0,0,0,0,1038.88061809851,0,1090.37268113392,2139.52333313669,0,0,0,0,0,277.104775089775,523.112282341037,0,0,0,0,0,0,0,0,0,0,0,120.983536742099,0,0,0,0,0,1620.55475192356,270.398772238608,887.87155789653,2246.19181264126
1942.098118087,521.547821424801,1051.83535831327,986.105293632814,0,449.985956399249,0,784.261654051773,0,0,22.3692579462946,0,0,0,0,0,0,0,0,0,0,0,0,0,771.676944840314,401.270365040444,424.313023687116,90.4076193134945,0,0,0,0,0,0,0,0,217.689511386679,392.1454030427,520.298225135981,0,0,0,0,0,111.67498813609,115.647232576863,64.4221435987824,88.9339414035019,0,0,0,0,0,0,0,426.482019520939,39.3261385281385,105.523757028678,109.036980594974,0,0,0,0,0,867.72030931273,1363.725171979,2300.21828676528,926.981685480118
599.357127108286,614.036236410285,1495.20323881888,2553.17585862085,0,33.5196959992008,38.7758284061792,13.3950718439562,0,0,221.015399347803,298.387676447301,0,0,22.3264361281783,13.0623696617535,0,0,0,0,0,0,0,0,0,193.234394656183,0,0,0,0,0,0,0,0,0,0,369.687054848482,240.347304311517,280.935969255278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193.998975590001,0,0,44.3222128547752,45.1558337865389,94.5962079920119,38.5840935356365,0,18.5988687523656,0,68.0686853551254,604.697513724811,386.392297558242,526.320340282415,0
1521.43277682638,1464.10156999311,1720.76601046917,1986.58920039853,166.114044492115,72.1949316363864,541.885106163639,1392.71738796358,398.380345903423,0,117.028704199773,478.165818346269,0,75.4267738230645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136.904495519569,0,0,0,52.8418867852045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.7080210902241,0,0,0,0,0,0,0,0,0,0,0,0,0,231.425593359931,307.946120372551,0,0,0,0,0
2098.34641774878,2081.87112479307,1841.11221812766,1332.02234159342,244.150362815778,381.804881506371,101.079543622182,749.497054324655,0,161.107968282333,39.4910126756259,0,0,0,227.267198481772,0,0,0,0,0,0,1477.22347357236,0,0,0,0,0,0,0,0,0,0,0,68.308914327063,0,0,680.875022512685,0,0,0,0,162.502327766452,0,0,0,0,80.2682662809279,0,0,0,0,0,0,0,0,0,0,29.3439191562403,0,0,0,127.020524137931,0,0,0,0,0,1598.93473152725
1422.10402081584,382.149758770565,562.281409740779,141.463900591092,231.521962057847,485.36389155255,497.065015054255,789.079310472028,503.882978856599,9.92801338691276,0,0,47.7930171915652,25.7142862960063,0,0,0,0,0,0,0,0,0,0,52.084989389262,33.9484776633437,0,0.455922437158551,134.558495677685,0,61.7075666179653,0,0,0,0,3.34716930380514,211.563508574407,160.54184041182,785.874427138286,318.671950575473,163.330794873675,315.785004937119,37.3593327266992,0,0,0,0,0,0,0,0,0,0,24.1748669366912,0,0,0,0,0,0,251.197750609028,0,0,0,49.4274647636095,94.8532734355825,226.572021901253,572.286747973123
540.298519399811,263.749738726659,231.428923651999,142.814995444724,0,259.20030441992,1605.78849490354,1895.47280227096,0,0,286.086292200568,313.884779465839,0,0,57.3472384412824,85.1196344976393,0,102.588332309459,124.450928995971,0,91.0283106241536,0,0,0,0,0,0,25.1786178070432,0,141.482581496642,78.4299743401884,0,63.4653689772627,0,0,0,403.237279889254,0,0,0,0,0,13.8983228212234,503.502463728972,211.006556095556,194.348083052558,455.962799032477,252.555571560896,0,30.1383520695499,0,0,436.478870417565,554.52953964646,237.682585106097,0,0,0,0,0,310.028189317596,143.570869001814,81.3876389082824,447.964907980005,406.870669791188,818.663495698023,180.311390960834,343.91995027331
6736.62454480374,5350.1573425748,6523.46149158645,3362.1216637417,3995.5139934498,2977.98988857463,2707.66827867389,4957.82099698306,438.029717448187,0,0,63.523563936465,130.110155741377,0,75.4775388365229,75.1294784196728,0,0,0,0,0,0,1265.19084914639,809.950617798926,0,2150.23067924091,19.9624523438828,24.7862330850469,0,0,0,0,0,0,0,0,0,0,0,0,0,206.607961124286,209.971327714225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1352.15096564111,592.446166579323,345.997644446189,1703.25173328198,2770.2877153295,1459.69548835335,3045.84364371978,756.697532812264,273.270586210613,219.888427432325,87.8007834551235,55.3887279725013,0,58.3635515247536,0,41.167459525704,0,0,0,0,0,0,0,0,0,0,0,0,95.9646161191938,243.780305482781,137.013314382868,77.2455162342724,23.1263492309655,0,0,0,0,0,0,0,107.514412966182,217.093768671669,20.7884065805022,38.5557098520683,0,0,116.851149625442,43.0146227426768,0,0,0,0,0,0,0,0,1507.65415277341,554.378485169635,0,0,0,313.911854007898,0,362.442853749789,212.560773887198,142.421042640743,420.916744072006,40.2407217968752
358.088709794012,710.567920088189,797.404115938231,340.691547672593,471.066731825448,837.305469319613,454.501780153975,590.660709477495,197.265822773611,0,64.5056530429716,0,66.7184408368565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,577.275339849521,554.989557259611,85.5770631402902,256.030084919709,300.046496613319,90.3508366016323,0,59.7456144945237,0,0,0,0,276.545675242115,48.6029734812339,55.8723559138448,19.4821481125457,107.338129660065,9.99638201371785,99.5267941788161,10.2263486163778,0,0,0,0,162.321037846053,0,497.453196293769,71.4918339567508,0,0,829.590130310961,0,1725.88988702373,86.371111709701,172.666077009877,219.582737741592,999.163473436981,820.45276991902,367.328966844859,1146.52288718049
